hq_id,dept_id,sec_id,month,hc_g1,hc_g2,hc_g3,hc_g4,hc_g5,hc_g6,hc_g7,hc_g8,hc_g9,hc_g10,territory_potential,discount_amount_total,touches,opps_created,meetings_held,proposals_sent,net_sales,u_s
HQ02,DEPT14,SEC135,2025-08,8,4,2,2,1,1,2,2,0,0,2.3427587671740495,21.10582601690847,17,13,8,4,20560.085447581707,0.4952783796693748
HQ02,DEPT14,SEC136,2025-08,4,2,4,6,1,2,1,3,0,2,3.034136980388956,15.095188726419451,18,8,4,2,5117.241510414433,0.5170997162349891
HQ02,DEPT14,SEC137,2025-08,7,7,7,2,1,3,1,1,1,0,2.4942385069814335,8.589219967871317,19,14,10,5,20995.59093106428,0.053855763984780196
HQ02,DEPT14,SEC138,2025-08,6,6,1,6,1,2,3,0,0,2,3.793233336956005,16.971735125572796,18,9,4,3,18185.267196034292,0.11495619634079632
HQ02,DEPT14,SEC139,2025-08,8,4,6,1,4,1,1,0,0,0,1.2359970203139152,6.805129796565417,19,10,5,2,11696.758527281267,0.43843328767266065
HQ02,DEPT14,SEC140,2025-08,3,4,4,3,1,3,1,1,1,0,2.0353203640973607,13.749927386216688,20,11,7,1,0.0,0.3321137046130464
HQ02,DEPT15,SEC141,2025-08,5,11,5,5,3,2,2,2,2,1,2.06711576023085,23.224047347474837,21,17,8,2,0.0,0.2684181056867479
HQ02,DEPT15,SEC142,2025-08,7,8,5,2,0,4,5,2,1,0,1.206683148030192,9.689860444686195,16,4,2,1,0.0,0.1929980384067133
HQ02,DEPT15,SEC143,2025-08,4,5,5,5,3,4,1,3,1,1,1.9400748299507613,17.1338812420162,21,12,3,2,6926.792884883405,0.11838153685787688
HQ02,DEPT15,SEC144,2025-08,9,6,1,5,1,2,1,2,2,0,1.9732765006246296,9.60477008807967,27,15,10,4,37533.97421931099,0.0015365600160213888
HQ02,DEPT15,SEC145,2025-08,5,3,2,2,1,2,3,0,2,1,2.533529452069628,11.450027410367497,9,6,2,1,6490.239616273134,0.049032869557353774
HQ02,DEPT15,SEC146,2025-08,3,8,4,4,4,3,1,1,2,2,4.012995869807727,23.17056399447735,33,23,17,13,66907.21596489397,0.10127236463968006
HQ02,DEPT15,SEC147,2025-08,2,3,5,3,5,3,2,1,1,2,2.494850411469525,15.189692750090513,24,13,7,5,14725.919320639601,0.422244558394115
HQ02,DEPT15,SEC148,2025-08,5,3,8,5,2,2,2,2,0,2,1.8949931010200471,8.747945479411067,24,16,13,8,29667.715077729707,0.027175472070523662
HQ02,DEPT15,SEC149,2025-08,1,5,4,1,2,1,0,0,1,1,2.6646318635606883,7.746803153276774,14,8,4,0,0.0,0.19318163798305735
HQ02,DEPT15,SEC150,2025-08,11,5,6,6,0,2,1,0,0,3,3.9243893813625386,13.579854107197395,39,17,10,4,23879.955761567322,0.6150516303093068
HQ02,DEPT16,SEC151,2025-08,7,6,2,5,3,3,0,0,0,0,1.9317269862879896,16.702816752041958,16,9,4,3,17671.008717241104,0.014615520579035384
HQ02,DEPT16,SEC152,2025-08,6,11,6,3,1,4,1,1,2,2,1.9764430516747005,15.541121680370429,21,11,7,4,7692.369459742035,0.2529690810878613
HQ02,DEPT16,SEC153,2025-08,3,4,0,5,2,1,1,1,1,0,3.305183969491944,19.14725482862533,23,15,11,6,9209.558103614532,0.3656439181270884
HQ02,DEPT16,SEC154,2025-08,7,9,4,4,0,4,2,0,2,1,2.5154767783820913,10.223874358050793,26,23,14,4,11906.49096996859,0.2634457100786252
HQ02,DEPT16,SEC155,2025-08,5,5,4,2,5,3,2,2,2,0,3.40968407967952,20.68040297846938,33,20,10,8,47369.475746753356,0.10023703221024362
HQ02,DEPT16,SEC156,2025-08,9,3,4,1,2,4,2,0,0,0,2.705329247136532,17.126757046716605,13,9,1,1,3943.199941361833,0.2747707627068039
HQ02,DEPT16,SEC157,2025-08,5,3,3,3,3,2,1,1,1,0,3.474957597664412,9.795674465977815,20,10,6,4,30908.071940535945,0.3979178153218692
HQ02,DEPT16,SEC158,2025-08,5,4,5,8,2,2,3,3,1,1,1.8921668618085385,10.661963971615817,20,12,7,6,31426.934636192942,0.009189447778325234
HQ02,DEPT16,SEC159,2025-08,6,4,1,3,0,8,0,2,3,1,2.706808788582902,10.427911699891842,17,13,6,3,10548.96818733106,0.14525083000007355
HQ02,DEPT16,SEC160,2025-08,5,5,4,4,1,2,1,2,2,0,2.525044016803724,22.491569006811392,26,14,8,6,41934.94817021218,0.09830192830858825
HQ02,DEPT17,SEC161,2025-08,6,0,6,3,4,3,4,1,1,1,1.7761323737535695,14.76092324274877,16,10,8,3,8890.106766514753,0.30082734759138124
HQ02,DEPT17,SEC162,2025-08,8,6,4,2,1,4,0,1,1,0,1.5726824341893972,24.107378296660904,11,5,1,1,0.0,0.1614346311011778
HQ02,DEPT17,SEC163,2025-08,2,6,4,5,1,3,2,0,0,1,3.4556554933853136,16.20553689374686,19,12,8,4,0.0,0.4012194322328231
HQ02,DEPT17,SEC164,2025-08,7,3,4,0,2,1,0,0,1,1,2.404078490801332,4.9708968488179,11,5,1,1,7272.063173558084,0.04635170377497014
HQ02,DEPT17,SEC165,2025-08,4,3,1,1,0,5,1,0,1,0,1.9006613440492086,9.799683035773835,4,3,0,0,0.0,0.2087827835012109
HQ02,DEPT17,SEC166,2025-08,4,6,7,2,4,4,1,0,0,0,2.628300322541166,8.443054521092298,34,18,15,12,36980.38131209042,0.06715764506414985
HQ02,DEPT17,SEC167,2025-08,11,5,4,5,1,0,1,0,1,1,4.034194284297692,22.454295516570944,17,9,5,2,11273.793075470468,0.07274903738136647
HQ02,DEPT17,SEC168,2025-08,6,4,5,6,4,3,2,1,3,2,1.2235319952115764,9.022753546458734,17,13,5,4,20719.223937480463,0.05297200753611331
HQ02,DEPT17,SEC169,2025-08,9,5,3,6,0,0,5,2,0,1,1.6099070727372455,9.61320837693115,11,6,4,0,0.0,0.32531642167000996
HQ02,DEPT17,SEC170,2025-08,6,9,6,2,1,2,1,1,1,1,1.9679447918929664,12.21406669220813,20,11,7,6,25783.062875787462,0.027146934488362265
HQ02,DEPT18,SEC171,2025-08,5,1,3,6,2,1,3,1,2,1,4.533129787964292,18.299701728454078,37,26,23,15,161613.65286441942,0.06846849904167154
HQ02,DEPT18,SEC172,2025-08,6,9,4,4,1,1,2,2,1,0,3.0008795949836222,9.096974553801887,37,15,9,4,16685.535530812896,0.7552422112601761
HQ02,DEPT18,SEC173,2025-08,2,2,5,5,1,3,2,1,1,0,3.555732301985493,28.213267982638822,21,9,5,3,7120.545339617595,0.5630533833845011
HQ02,DEPT18,SEC174,2025-08,9,6,6,4,1,1,2,2,1,0,1.823839105952917,17.346504984697606,26,18,12,9,24915.477513547976,0.255973005167646
HQ02,DEPT18,SEC175,2025-08,5,3,9,2,1,8,1,3,2,4,1.8370526076980862,9.777074053033868,15,12,10,7,32817.470378609454,0.08621500846475283
HQ02,DEPT18,SEC176,2025-08,5,4,2,0,2,2,1,2,3,2,3.1795344949883977,20.489048325151263,24,15,11,5,0.0,0.43903260055110094
HQ02,DEPT18,SEC177,2025-08,2,2,5,7,3,1,0,1,1,1,2.7742932104700535,17.796896658196758,27,15,6,5,12925.253178896886,0.17721210418904593
HQ02,DEPT18,SEC178,2025-08,6,8,7,0,2,3,3,0,1,1,3.2938549184610966,34.12315935843386,28,14,7,5,22318.489151856968,0.09468150107710215
HQ02,DEPT18,SEC179,2025-08,7,7,1,4,0,2,2,1,1,3,2.545469603894526,30.144714470242874,21,11,8,8,12668.543868084837,0.36175608626647004
HQ02,DEPT18,SEC180,2025-08,2,4,2,5,4,4,1,2,0,0,2.996216434675398,14.306001140021184,20,13,9,4,22840.82936546426,0.21872515132308254
HQ02,DEPT19,SEC181,2025-08,6,7,7,6,0,2,1,2,1,1,2.8729566172220604,21.64789310420082,27,16,10,6,41728.128077122885,0.19624393202033896
HQ02,DEPT19,SEC182,2025-08,1,6,3,3,2,3,1,3,0,0,3.568761390602901,22.78376491746854,17,13,6,2,2170.9594789072094,0.6441867089215965
HQ02,DEPT19,SEC183,2025-08,8,4,5,6,3,3,0,1,1,1,3.6054727472313757,41.9129814104806,27,17,14,8,24393.63642758485,0.0487997761634723
HQ02,DEPT19,SEC184,2025-08,6,5,3,4,0,5,0,2,2,0,1.541945301329301,5.08405913024807,24,12,9,4,9126.061720828187,0.3187243235578689
HQ02,DEPT19,SEC185,2025-08,6,4,10,4,2,1,0,2,0,1,1.2379490342830524,10.143851290622443,14,9,7,6,3803.2469845243286,0.1588318282098221
HQ02,DEPT19,SEC186,2025-08,6,4,5,3,1,4,3,1,1,1,3.85978271012312,14.213628096414993,29,18,9,3,2228.538813206426,0.26305823345027646
HQ02,DEPT19,SEC187,2025-08,2,3,1,5,3,0,1,1,0,0,4.119384597400386,14.139784310879072,24,16,11,5,45471.27828465659,0.028278766275767094
HQ02,DEPT19,SEC188,2025-08,3,4,5,2,3,2,1,2,2,0,1.901764126774561,14.83707834816391,22,15,10,6,9838.804859536727,0.5273185174069893
HQ02,DEPT19,SEC189,2025-08,5,7,6,4,3,0,1,2,1,0,1.4177308602164347,8.59841336761614,30,17,6,1,0.0,0.44011357361729714
HQ02,DEPT19,SEC190,2025-08,5,2,7,5,2,1,0,2,1,0,2.8141554177418664,31.538373745419115,26,11,8,3,5686.308379796354,0.6387741336084894
HQ02,DEPT20,SEC191,2025-08,10,5,3,2,2,2,1,2,1,2,3.7651713790605528,33.38638222738696,21,13,7,5,16787.478755393015,0.38622677438220926
HQ02,DEPT20,SEC192,2025-08,6,5,0,3,1,6,0,0,0,0,5.099579487258145,18.694545659702637,29,14,1,1,0.0,0.3290356735363919
HQ02,DEPT20,SEC193,2025-08,3,4,4,1,3,2,1,2,0,1,3.2566665782446704,8.160458080890729,21,11,6,4,9258.177228645658,0.5510740584963942
HQ02,DEPT20,SEC194,2025-08,5,9,5,3,0,1,1,0,0,0,2.3866701604880327,8.841771595397367,16,8,3,1,0.0,0.8715201507721221
HQ02,DEPT20,SEC195,2025-08,13,6,5,3,3,2,2,0,1,0,1.9885471216047264,23.937065316921107,13,9,5,2,7441.159261278201,0.3514699886476025
HQ02,DEPT20,SEC196,2025-08,4,1,3,2,4,1,2,1,2,0,2.7291984337824307,12.927483514910712,11,6,4,2,12337.028380697824,0.11047468703640916
HQ02,DEPT20,SEC197,2025-08,10,4,7,2,3,1,2,1,1,1,2.447965701287998,34.392750403539026,16,11,7,4,27323.316980295782,0.10246666528215286
HQ02,DEPT20,SEC198,2025-08,6,5,2,3,3,2,1,1,1,1,1.9054653043299827,18.433160364254846,26,13,8,4,27884.38701057519,0.5186092933216777
HQ02,DEPT20,SEC199,2025-08,10,4,3,2,2,0,4,1,1,0,5.568158995229563,76.38174458861332,40,22,16,11,53799.30532918259,0.29605712352847124
HQ02,DEPT20,SEC200,2025-08,5,6,3,5,4,1,3,1,0,1,5.077448850806444,47.20284462175857,39,27,19,14,87520.42461844545,0.07358335378263292
HQ03,DEPT21,SEC201,2025-08,6,6,0,0,0,4,1,1,0,3,4.045548089057916,23.373596374699005,19,8,6,3,17475.158400073276,0.2332012728185232
HQ03,DEPT21,SEC202,2025-08,8,4,6,3,1,2,3,0,1,0,1.969347679517667,12.689966676230775,21,16,8,7,102752.20305892949,0.1304298223399856
HQ03,DEPT21,SEC203,2025-08,6,1,6,2,3,2,1,1,1,0,3.6665705256309957,27.214876572181268,22,13,7,3,9377.20046845375,0.11284682136902977
HQ03,DEPT21,SEC204,2025-08,7,9,5,5,7,4,1,1,0,1,3.400318974748858,24.1074382656775,45,28,16,12,90531.60088469749,0.040146889354812344
HQ03,DEPT21,SEC205,2025-08,4,10,5,2,1,2,1,0,2,0,3.173677367768144,34.87026735419387,41,19,17,6,2734.6982861826787,0.4124687425109945
HQ03,DEPT21,SEC206,2025-08,6,6,8,4,4,4,2,1,1,0,4.209664037601833,16.564473918445266,53,33,21,10,39495.61336671563,0.07145212319239956
HQ03,DEPT21,SEC207,2025-08,8,5,3,6,0,1,2,0,0,0,3.3952585017146286,16.583203631686928,29,20,15,8,69113.6529938633,0.07991624700268653
HQ03,DEPT21,SEC208,2025-08,4,2,2,3,1,1,2,3,1,0,3.5219153766283187,23.481925587573635,16,10,6,6,20321.89058720985,0.06965096688787678
HQ03,DEPT21,SEC209,2025-08,6,6,4,2,3,2,2,2,1,0,3.3970832614965705,14.770364044517253,36,24,15,9,30512.295537777172,0.16659816564570482
HQ03,DEPT21,SEC210,2025-08,8,7,2,1,2,1,2,2,3,2,3.062639092506347,25.821637902079488,31,20,16,8,21473.32559111739,0.1414615567635417
HQ03,DEPT22,SEC211,2025-08,3,4,4,4,2,3,1,2,1,0,1.4560628347817908,14.252810768551202,18,9,5,3,16091.679917183883,0.30381474534594854
HQ03,DEPT22,SEC212,2025-08,6,12,4,4,1,3,2,5,1,0,2.799014461239857,21.89827355656973,23,8,5,5,21387.06058935166,0.04662879830053981
HQ03,DEPT22,SEC213,2025-08,4,7,4,4,1,5,1,1,0,0,2.237441027517565,25.432817647084146,38,19,13,8,35021.96735138351,0.10552692251976103
HQ03,DEPT22,SEC214,2025-08,9,7,3,4,1,3,2,1,1,1,1.7368196697952447,11.04063526480376,21,14,9,8,25980.54595449025,0.01594660427336021
HQ03,DEPT22,SEC215,2025-08,3,6,3,1,2,1,1,3,1,2,4.89706387705653,18.57835379688261,24,10,6,3,21667.765803073726,2.531792742425413e-05
HQ03,DEPT22,SEC216,2025-08,7,4,6,5,3,4,3,1,1,3,4.978598219126848,35.96361786077189,50,30,20,16,55113.68464894893,0.21646741006285422
HQ03,DEPT22,SEC217,2025-08,4,4,3,1,3,3,3,2,2,1,4.374215590363986,16.354435072049455,27,15,9,6,43403.967558504,0.0949482785019924
HQ03,DEPT22,SEC218,2025-08,7,6,6,1,1,1,1,0,1,0,2.972266211120857,15.166569475422895,34,23,16,9,48180.480194023956,0.029185979524046838
HQ03,DEPT22,SEC219,2025-08,9,6,3,3,0,6,0,1,1,1,4.3610758972053185,33.215313088534444,36,19,11,4,17596.485915932382,0.6279504926791785
HQ03,DEPT22,SEC220,2025-08,11,7,2,1,3,3,1,3,0,0,2.7297734303599093,33.908841328354235,23,13,6,3,20796.904617363427,0.47200647074257274
HQ03,DEPT23,SEC221,2025-08,5,4,2,0,1,3,5,0,1,0,2.9182351909798636,11.163130440866402,19,12,7,5,14007.697614640902,0.11575396576695024
HQ03,DEPT23,SEC222,2025-08,7,3,4,9,2,3,1,2,2,0,1.853887935009887,20.812301685616827,34,21,8,2,2922.621196896353,0.22891716290843026
HQ03,DEPT23,SEC223,2025-08,14,4,5,1,0,1,0,1,1,0,3.12347747534549,21.3671936730643,32,20,11,4,9925.608770683579,0.33372344159502537
HQ03,DEPT23,SEC224,2025-08,5,7,2,4,2,3,2,0,1,0,2.7763443350297625,19.845926272627338,25,14,7,5,11092.672622673264,0.3573428859266595
HQ03,DEPT23,SEC225,2025-08,6,3,4,4,2,0,2,3,1,1,1.7230082731114376,12.877945180255738,20,12,10,4,14322.355881793637,0.07882476754414154
HQ03,DEPT23,SEC226,2025-08,9,4,5,4,1,3,1,2,2,0,2.6700067776755305,18.64555290524564,26,17,12,9,56182.21329663153,0.14404302101748323
HQ03,DEPT23,SEC227,2025-08,7,6,3,3,2,2,2,1,1,2,2.6434758278321824,21.79046702965886,26,15,10,6,16351.10485711756,0.5233757960922578
HQ03,DEPT23,SEC228,2025-08,9,3,3,9,1,3,0,0,0,2,5.099519952430384,26.67627260086037,52,34,22,11,46904.54098756151,0.27823154446745424
HQ03,DEPT23,SEC229,2025-08,10,5,6,3,3,5,1,2,1,2,3.7172147509146507,37.286338642143825,44,25,20,13,96850.35058437928,0.13632610146430887
HQ03,DEPT23,SEC230,2025-08,6,3,4,7,5,3,2,0,1,0,2.729192843290672,17.19344777679667,20,10,5,3,8951.452267940078,0.33312920532434337
HQ03,DEPT24,SEC231,2025-08,4,2,2,4,4,4,1,1,0,2,2.965588687965741,21.97167050410156,17,10,5,2,17693.424604823267,0.1414574422349847
HQ03,DEPT24,SEC232,2025-08,6,6,1,7,2,2,2,1,1,2,2.760672563129006,28.273450466783295,36,27,18,12,84002.14552875962,0.07911516130695587
HQ03,DEPT24,SEC233,2025-08,2,4,2,3,1,2,2,1,2,0,2.531925562926531,14.470856797570795,20,10,8,3,17646.23176569223,0.015740039506873086
HQ03,DEPT24,SEC234,2025-08,5,6,2,3,2,0,0,2,3,1,1.8610679337955625,12.085700199363,30,21,15,9,12169.641149587525,0.0876513557410665
HQ03,DEPT24,SEC235,2025-08,6,7,2,1,1,1,0,2,2,0,2.5783040629204357,14.204348818736532,28,15,9,6,67845.74830031933,0.031046480419788254
HQ03,DEPT24,SEC236,2025-08,5,4,3,2,1,4,2,1,0,1,2.0935592546231185,10.638693891708423,25,10,7,6,38598.11149640241,0.07559321346206561
HQ03,DEPT24,SEC237,2025-08,9,7,1,6,2,2,1,1,0,3,1.7548608418430507,15.016114914265376,39,25,12,7,40620.99062614773,0.04576875363074057
HQ03,DEPT24,SEC238,2025-08,4,3,1,7,1,3,1,1,4,0,3.250886196737767,16.121152251787166,19,8,5,4,15978.511233739135,0.4414475918979471
HQ03,DEPT24,SEC239,2025-08,8,6,4,5,0,2,2,0,1,1,3.117223279303368,18.91435446793304,30,20,6,3,6198.873337709096,0.7699975322793893
HQ03,DEPT24,SEC240,2025-08,6,5,1,5,1,3,1,1,0,1,1.4544857053432274,9.415003278563969,27,15,7,5,18996.682750727377,0.07105507935290527
HQ03,DEPT25,SEC241,2025-08,5,1,2,4,0,1,1,2,0,1,2.6040303433659044,9.88936111428705,12,6,5,4,22911.856521625403,0.05295372641173409
HQ03,DEPT25,SEC242,2025-08,10,5,8,5,5,3,1,1,1,0,3.8516263399537336,55.04399028121371,57,41,29,22,93878.81990427201,0.08879819690612985
HQ03,DEPT25,SEC243,2025-08,6,4,3,1,4,0,0,5,1,0,3.9382178892541897,11.189385525983033,34,22,14,10,46205.13198247995,0.11157437439638695
HQ03,DEPT25,SEC244,2025-08,4,6,4,4,4,0,3,1,0,0,3.892466019728077,30.00699103667055,23,12,8,7,9229.024256797125,0.5270165347435748
HQ03,DEPT25,SEC245,2025-08,3,6,2,7,1,2,0,2,1,0,2.7555570616897103,12.630542718156914,25,16,12,8,42416.05279864108,0.0983986451142329
HQ03,DEPT25,SEC246,2025-08,4,7,5,4,1,3,2,3,1,0,2.022297285398624,15.705800231134049,28,13,4,2,0.0,0.5182050642492555
HQ03,DEPT25,SEC247,2025-08,8,7,7,4,2,2,2,2,3,3,1.8602398116794505,18.679849099188456,29,19,9,6,11207.57128860716,0.46015842147484126
HQ03,DEPT25,SEC248,2025-08,9,2,2,1,2,1,2,2,0,0,3.0667295992246624,12.301199828787125,21,15,10,8,14471.729933969511,0.2591484041094565
HQ03,DEPT25,SEC249,2025-08,5,6,3,4,1,2,2,1,2,1,3.104175100668657,14.659630748642725,25,14,9,6,23690.767644244963,0.09855756693686817
HQ03,DEPT25,SEC250,2025-08,3,2,6,2,3,3,1,3,0,2,4.265527647760309,20.539914463461542,22,12,6,3,9687.566285630097,0.018397303748654188
HQ03,DEPT26,SEC251,2025-08,10,10,1,3,2,1,4,1,2,2,3.994797452248749,21.831489996217055,43,31,18,9,66028.97042904473,0.3158695532111847
HQ03,DEPT26,SEC252,2025-08,5,4,8,3,3,0,1,1,1,2,2.5953463351915613,19.975289316379115,28,17,11,6,64573.127280383036,0.100336851706763
HQ03,DEPT26,SEC253,2025-08,4,1,4,3,0,5,0,1,1,3,1.758617418027286,11.145236554894938,15,8,5,2,7453.170075044004,0.39001337840968753
HQ03,DEPT26,SEC254,2025-08,3,7,7,4,0,6,1,2,1,0,2.4310242996978033,13.617485269687375,31,21,11,4,12988.174309758262,0.1747965725963121
HQ03,DEPT26,SEC255,2025-08,4,5,5,4,2,1,0,0,1,1,2.9330150410150546,26.609142752481212,37,26,16,9,23435.9562096077,0.5196934816229832
HQ03,DEPT26,SEC256,2025-08,0,5,3,2,2,2,1,0,2,0,2.532661849580744,21.244775540560138,21,8,4,4,6941.967694822891,0.35322356669330807
HQ03,DEPT26,SEC257,2025-08,4,1,3,6,0,3,3,0,3,0,2.220510361816005,10.910121015153521,16,12,11,3,13172.53151548359,0.13172600367887285
HQ03,DEPT26,SEC258,2025-08,3,6,13,2,1,1,3,2,2,0,2.9698447693586236,14.554458144632973,40,20,12,8,20285.388926915184,0.5231803578503376
HQ03,DEPT26,SEC259,2025-08,6,5,7,1,1,1,0,0,1,1,2.2787220706616442,25.858487176566065,20,11,5,1,4447.253288653226,0.13169794762148962
HQ03,DEPT26,SEC260,2025-08,8,2,3,2,2,4,1,2,1,0,2.18185813814014,7.12003228467689,29,14,9,6,15671.558188629811,0.24839645303911767
HQ03,DEPT27,SEC261,2025-08,6,1,2,3,3,1,5,0,0,1,3.0313512948595376,11.971095883766619,22,13,7,3,6937.95479316479,0.0889712860604125
HQ03,DEPT27,SEC262,2025-08,6,4,4,4,4,1,1,1,4,0,2.3615131927945074,25.483625381478294,31,21,13,8,44638.54705266668,0.019963744757761446
HQ03,DEPT27,SEC263,2025-08,3,2,2,3,1,4,3,3,1,1,2.960732003203788,13.340960032825729,13,8,4,3,9213.801554353638,0.20922714699008305
HQ03,DEPT27,SEC264,2025-08,6,2,7,3,1,2,2,0,2,0,2.9910407626739053,27.859604838960557,19,10,7,4,6486.101133490472,0.2968751803784559
HQ03,DEPT27,SEC265,2025-08,7,5,3,5,1,3,2,2,1,1,1.8243063810584856,21.302439808014803,23,13,8,7,31240.652292317656,0.3534910869344597
HQ03,DEPT27,SEC266,2025-08,3,5,4,2,1,2,0,1,1,1,2.296911987399715,11.114859132898665,26,11,6,5,14749.593087691088,0.23470510272529838
HQ03,DEPT27,SEC267,2025-08,8,4,3,2,4,1,1,3,1,1,4.49615204101238,33.084356377202006,45,32,20,11,70198.94775649106,0.057195317251547834
HQ03,DEPT27,SEC268,2025-08,6,8,2,3,1,4,3,2,1,0,1.8099010414354213,12.64675868832469,17,12,6,2,5879.437151969326,0.3513741280401958
HQ03,DEPT27,SEC269,2025-08,7,6,4,6,4,3,0,1,2,2,1.2958553031078008,9.37807341633551,18,12,9,3,9379.445457801525,0.22526069661937795
HQ03,DEPT27,SEC270,2025-08,6,1,1,3,2,2,1,1,0,2,1.4167339629022926,8.044531468992798,16,10,2,2,2369.9817422191954,0.5461938472940404
HQ03,DEPT28,SEC271,2025-08,9,3,4,2,1,2,2,0,0,1,2.746118558242623,12.32634727745316,21,12,5,1,8271.559892024015,0.21923240734159344
HQ03,DEPT28,SEC272,2025-08,3,2,3,0,3,1,2,0,2,3,2.747856209032398,17.41707269116854,17,8,5,4,11460.148161382203,0.47161207669597216
HQ03,DEPT28,SEC273,2025-08,8,0,2,2,1,0,0,1,1,1,2.6086587506303647,8.732257279486195,11,5,2,2,0.0,0.02008595186946025
HQ03,DEPT28,SEC274,2025-08,6,5,2,1,1,0,5,1,3,0,4.157718307907834,13.02356928056441,21,8,2,1,0.0,0.3516021577784448
HQ03,DEPT28,SEC275,2025-08,5,4,5,2,4,0,1,2,2,1,1.066634056259991,13.65171654061697,15,4,4,4,18677.277630841156,0.15548395270988238
HQ03,DEPT28,SEC276,2025-08,8,3,3,3,1,2,3,1,3,1,3.122321688587604,23.040698364454386,18,11,8,1,5284.401195916003,0.45336852998301647
HQ03,DEPT28,SEC277,2025-08,6,10,5,2,2,2,1,1,2,0,4.695024686238859,21.964827095640885,36,25,17,12,94471.86236948325,0.1912601432693088
HQ03,DEPT28,SEC278,2025-08,6,3,4,3,1,2,2,0,2,0,1.8317590456250712,15.675822160189437,20,11,6,4,13595.598163660994,0.2096791285736239
HQ03,DEPT28,SEC279,2025-08,5,0,4,3,0,1,0,0,2,1,2.379922016270211,13.051017920608523,24,12,7,4,16680.62738551651,0.30411520993211966
HQ03,DEPT28,SEC280,2025-08,11,9,6,6,2,3,2,4,0,0,2.0885871424230507,11.274272498196886,30,20,9,6,36783.30425824139,0.009834627862878238
HQ03,DEPT29,SEC281,2025-08,7,8,6,3,4,2,2,0,2,3,1.987701376400135,11.89845802754232,20,15,13,8,22396.56886610779,0.3649680448143383
HQ03,DEPT29,SEC282,2025-08,6,2,5,2,1,2,0,0,6,0,2.42494367724637,14.215968036797003,23,14,7,7,17447.64448642328,0.20134208321897432
HQ03,DEPT29,SEC283,2025-08,5,7,1,3,2,1,4,2,4,1,4.479985676847715,48.00289265256017,27,14,7,3,8657.5222802113,0.09360284146537316
HQ03,DEPT29,SEC284,2025-08,10,4,3,2,3,1,3,0,0,0,5.171099506544256,32.73345390815274,45,32,14,7,19261.051255924147,0.34659361083200885
HQ03,DEPT29,SEC285,2025-08,12,3,4,4,3,2,1,2,0,1,2.4167442212516272,26.788676590117827,29,14,11,9,17964.18805033372,0.18262844166733191
HQ03,DEPT29,SEC286,2025-08,2,6,3,1,0,6,3,2,0,1,5.295042867800912,8.727134507828303,10,5,0,0,0.0,0.68738685257943
HQ03,DEPT29,SEC287,2025-08,8,3,6,2,4,2,0,2,2,0,2.7523408477019564,16.13162851527721,29,17,13,9,53123.89531011003,0.09131001870907794
HQ03,DEPT29,SEC288,2025-08,7,4,0,2,1,1,3,1,0,0,5.021817195546533,15.505453424396118,24,16,12,8,74535.08596863173,0.021610071969773374
HQ03,DEPT29,SEC289,2025-08,5,4,5,3,3,3,1,0,1,2,2.6309512495032354,20.53709132686147,28,12,5,3,3237.04496081072,0.12416708561180792
HQ03,DEPT29,SEC290,2025-08,4,4,4,3,2,3,2,0,0,0,2.845874037258013,16.317497675179546,19,13,6,5,8598.291915087115,0.4848629044953622
HQ03,DEPT30,SEC291,2025-08,6,4,3,1,0,0,2,0,0,2,3.0892120717275593,9.310829814074367,32,16,9,5,17742.54307188625,0.6189714830414228
HQ03,DEPT30,SEC292,2025-08,4,6,2,2,2,3,0,0,2,2,8.26970459048115,57.21168888192698,38,22,18,8,60931.36777681189,0.17733102755733168
HQ03,DEPT30,SEC293,2025-08,5,6,9,4,2,0,2,3,0,0,3.661782135583566,22.10507351364897,38,24,18,16,27281.001540906418,0.1772718968380064
HQ03,DEPT30,SEC294,2025-08,6,5,2,1,1,2,1,2,0,1,2.1222087605862394,14.715926948684592,16,7,2,2,0.0,0.47447831983618266
HQ03,DEPT30,SEC295,2025-08,4,7,3,3,5,3,2,0,2,1,3.815795853316976,54.482082741505245,50,35,27,17,97322.4749477555,0.44278471441605266
HQ03,DEPT30,SEC296,2025-08,3,4,8,1,2,0,1,0,3,0,2.3949410385982404,16.8466126058469,29,16,10,5,34169.79512521032,0.11050698381019751
HQ03,DEPT30,SEC297,2025-08,7,4,1,2,3,2,1,1,0,0,2.290081567630848,9.803330329107009,9,6,4,2,9349.32189524968,0.2539751957530212
HQ03,DEPT30,SEC298,2025-08,7,2,4,5,2,5,1,1,0,1,3.7359811541528543,20.955549517588537,39,20,14,12,173084.40036272138,0.17128309845653836
HQ03,DEPT30,SEC299,2025-08,2,3,7,2,3,3,2,2,2,2,2.748018085636246,19.52709870334905,32,11,7,2,6685.279109867919,0.24412910698986315
HQ03,DEPT30,SEC300,2025-08,5,2,10,4,3,0,1,2,0,1,2.996669694091789,23.74088158882547,28,15,8,7,38988.83379923977,0.32054146679671147
HQ04,DEPT31,SEC301,2025-08,4,4,3,3,4,0,1,2,0,1,2.731619966834442,18.518457931626497,28,17,8,5,56651.63911715842,0.0698634060411505
HQ04,DEPT31,SEC302,2025-08,3,6,6,1,2,1,4,4,2,1,3.058131456475213,32.809697022815804,33,22,12,8,35844.354968353946,0.07032026780960877
HQ04,DEPT31,SEC303,2025-08,4,11,1,1,2,4,1,0,1,2,3.154209986311836,11.225145858167272,37,30,21,15,71202.76647220227,0.08110297178451777
